Fecha de Atención	DISTRITO	PROCEDENCIA	SERVICIOS BRINDADOS	Derivaciones	Casos antiguos	Casos nuevos	Naturaleza/tipologia	Sexo	Edad	Orientación sexual	Discapacidad	Etnia	Nacionalidad	Estado familiar	Nivel educativo	Sexo.1	Edad.1	Orientación sexual.1	Persona con discapacidad	Etnia.1	Nacionalidad.1	Estado familiar.1	Nivel educativo.1	Sexo.2	Edad.2	Orientación sexual.2	Discapacidad.1	PROGRAMACIÓN DE MEDIACIONES	Mediación instalada	Sesiones realizadas por casos mediados	Con acuerdo	Sin acuerdo	Mediaciones suspendidas	Finalización por desición técnica del mediador/a	Convocatoria realizada	Motivos de no realización de la mediación	Desistimiento del solicitante	Instalación de mediación	Seguimiento	Reapertura	Con acuerdo.1	Sin acuerdo.1	Supendidas por	Motivos de no realización de la mediación.1	MONTOS ACORDADOS	EXPEDIENTES FINALIZADOS	mes	pad
																Mujer	17.0	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	BACHILLERATO																								enero	santa ana
																Mujer	34.0	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	EDUCACIÓN BÁSICA																								enero	santa ana
																Hombre	41.0	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	BACHILLERATO																								enero	santa ana
8/1/2025	EL PORVENIR	S/P	Ingresos a Mediación			25-UMYC-01-25	Niñez y adolescencia-->Cuidado personal	Hombre	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	CASADO/A	BACHILLERATO	Mujer	21.0	HETEROSEXUAL	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	EDUCACIÓN BÁSICA	Mujer	4 MESES	Heterosexual	Ninguna	1° Convocatoria	1° Convocatoria	UNA SESIÓN	DEFINITIVO														$250.00	ARCHIVO DEFINITIVO	enero	santa ana
																								Hombre	1 AÑO	Heterosexual	Ninguna																				enero	santa ana
8/1/2025	Santa Ana	Otros	Ingresos a Mediación			26-UMYC-01-25	Niñez y adolescencia-->Régimen de relación y trato	Mujer	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	UNIVERSITARIO	Hombre	22.0	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	N/E	Mujer	36	Heterosexual	Ninguna	1° Convocatoria	1° Convocatoria	UNA SESIÓN	DEFINITIVO															ARCHIVO DEFINITIVO	enero	santa ana
																								Hombre	4	Heterosexual	Ninguna																				enero	santa ana
																								Mujer	36	Heterosexual	Ninguna																				enero	santa ana
8/1/2025	Santa Ana	S/P	Ingresos a Mediación			27-UMYC-01-25	Patrimonial-->Reclamación económica	Mujer	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	UNIVERSITARIO	Hombre	23.0	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	BACHILLERATO					1° Convocatoria	1° Convocatoria	UNA SESIÓN	DEFINITIVO															ARCHIVO DEFINITIVO	enero	santa ana
8/1/2025	Chalchuapa	F.G.R.	Ingresos a Mediación			28-UMYC-01-25	Convivencia-->Vecinal	Mujer	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	CASADO/A	BACHILLERATO	Hombre	71.0	Heterosexual	Psíquica	No se identifica	Salvadoreña	CASADO/A	EDUCACIÓN BÁSICA					1° Convocatoria	1° Convocatoria	UNA SESIÓN	DEFINITIVO															ARCHIVO DEFINITIVO	enero	santa ana
8/1/2025	Santa Ana	S/P	Ingresos a Mediación			29-UMYC-01-25	Patrimonial-->Arrendamiento (inquilinato)	Hombre	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	TÉCNICO	Mujer	34.0	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	BACHILLERATO	Hombre	14	Heterosexual	Ninguna	1° Convocatoria	1° Convocatoria	DOS SESIONES	DEFINITIVO															ARCHIVO DEFINITIVO	enero	santa ana
8/1/2025	Santa Ana	S/P	Ingresos a Mediación			30-UMYC-01-25	Patrimonial-->Reclamación económica	Mujer	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	CASADO/A	BACHILLERATO																				1° Convocatoria	INASISTENCIA DE AMBAS PARTES										ARCHIVO DEFINITIVO	enero	santa ana
8/1/2025	El Congo	Juzgados	Ingresos a Mediación			31-UMYC-01-25	Niñez y adolescencia-->Cuidado personal	Mujer	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	UNIVERSITARIO	Hombre	40.0	Heterosexual	Ninguna	No se identifica	Salvadoreña	CASADO/A	BACHILLERATO					1° Convocatoria	1° Convocatoria	UNA SESIÓN	DEFINITIVO														$250.00	ARCHIVO DEFINITIVO	enero	santa ana
8/1/2025	Santa Ana	S/P	Ingresos a Mediación			32-UMYC-01-25	Niñez y adolescencia-->Régimen de relación y trato	Mujer	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	EDUCACIÓN BÁSICA													1° Convocatoria																			enero	santa ana
																																															enero	santa ana
8/1/2025	San Sebastián Saltrillo	S/P	Ingresos a Mediación			33-UMYC-01-25	Niñez y adolescencia-->Autorización de pasaporte	Mujer	De 18 a menor de 35 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	BACHILLERATO													1° Convocatoria																			enero	santa ana
8/1/2025	Santa Ana	S/P	Orientaciones/Asesorías				Convivencia-->Vecinal	Mujer	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	EDUCACIÓN BÁSICA																																enero	santa ana
9/1/2025	Santa Ana	S/P	Ingresos a Mediación			34-UMYC-01-25	Patrimonial-->Deuda	Hombre	De 18 a menor de 35 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	BACHILLERATO													1° Convocatoria																			enero	santa ana
9/1/2025	Santa Ana	S/P	Orientaciones/Asesorías				Patrimonial-->Deuda	Hombre	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	BACHILLERATO																																enero	santa ana
9/1/2025	Santa Ana	S/P	Ingresos a Mediación			35-UMYC-01-25	Niñez y adolescencia-->Régimen de relación y trato	Mujer	De 18 a menor de 35 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	BACHILLERATO													1° Convocatoria																			enero	santa ana
9/1/2025	Candelaria de la Frontera	S/P	Ingresos a Mediación			36-UMYC-01-25	Niñez y adolescencia-->Régimen de relación y trato	Hombre	De 18 a menor de 35 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	EDUCACIÓN BÁSICA																				1° Convocatoria	DECISIÓN TÉCNICA DEL MEDIADOR/A										ARCHIVO DEFINITIVO	enero	santa ana
9/1/2025	TEXISTEPEQUE	S/P	Ingresos a Mediación			37-UMYC-01-25	Patrimonial-->Deuda	Mujer	De 18 a menor de 35 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	EDUCACIÓN BÁSICA													1° Convocatoria																			enero	santa ana
9/1/2025	Santa Ana	S/P	Derivaciones	Otros			Patrimonial-->Otros	Mujer	De 18 a menor de 35 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	BACHILLERATO																																enero	santa ana
9/1/2025	Santa Ana	PNC	Orientaciones/Asesorías				Patrimonial-->Otros	Mujer	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	CASADO/A	EDUCACIÓN BÁSICA																																enero	santa ana
9/1/2025	Santa Ana	Juzgados	Reapertura de Mediación		617-UMYC-0-24		Patrimonial-->Deuda	Mujer	De 18 a menor de 35 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	CASADO/A	EDUCACIÓN BÁSICA													1° Convocatoria																			enero	santa ana
9/1/2025	Santa Ana	S/P	Ingresos a Mediación			38-UMYC-01-25	Patrimonial-->Deuda	Hombre	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	EDUCACIÓN BÁSICA													1° Convocatoria																			enero	santa ana
9/1/2025	Santa Ana	S/P	Reapertura de Mediación		439-UMYC-0-24		Niñez y adolescencia-->Cuidado personal	Mujer	De 18 a menor de 35 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	BACHILLERATO													1° Convocatoria																			enero	santa ana
10/1/2025	Santa Ana	S/P	Orientaciones/Asesorías				Patrimonial-->Otros	Hombre	De 60 a más	Heterosexual	Ninguna	No se identifica	Salvadoreña	CASADO/A	EDUCACIÓN BÁSICA																																enero	santa ana
10/1/2025	Santa Ana	Juzgados	Derivaciones	Otros			Patrimonial-->Linderos	Mujer	De 60 a más	Heterosexual	Ninguna	No se identifica	Salvadoreña	VIUDO/A	N/E																																enero	santa ana
								Hombre	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	N/E																																enero	santa ana
10/1/2025	Santa Ana	S/P	Orientaciones/Asesorías				Patrimonial-->Arrendamiento (inquilinato)	Hombre	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	CASADO/A	N/E																																enero	santa ana
10/1/2025	Santa Ana	S/P	Orientaciones/Asesorías				Patrimonial-->Otros	Mujer	De 18 a menor de 35 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	CASADO/A	EDUCACIÓN BÁSICA																																enero	santa ana
10/1/2025	Santa Ana	S/P	Ingresos a Mediación			39-UMYC-01-25	Patrimonial-->Incumplimiento de contrato o de venta	Hombre	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	CASADO/A	EDUCACIÓN BÁSICA													1° Convocatoria																			enero	santa ana
10/1/2025	Santa Ana	S/P	Ingresos a Mediación			40-UMYC-01-25	Patrimonial-->Incumplimiento de contrato o de venta	Hombre	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	CASADO/A	BACHILLERATO													1° Convocatoria																			enero	santa ana
10/1/2025	Santa Ana	S/P	Ingresos a Mediación			41-UMYC-01-25	Patrimonial-->Deuda	Hombre	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	CASADO/A	EDUCACIÓN BÁSICA													1° Convocatoria																			enero	santa ana
10/1/2025	Santa Ana	S/P	Ingresos a Mediación			42-UMYC-01-25	Patrimonial-->Deuda	Hombre	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	CASADO/A	EDUCACIÓN BÁSICA													1° Convocatoria																			enero	santa ana
10/1/2025	Santa Ana	S/P	Ingresos a Mediación			43-UMYC-01-25	Patrimonial-->Deuda	Hombre	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	CASADO/A	EDUCACIÓN BÁSICA													1° Convocatoria																			enero	santa ana
13/1/2025	Santa Ana	S/P	Ingresos a Mediación			44-UMYC-01-25	Patrimonial-->Arrendamiento (inquilinato)	Hombre	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	EDUCACIÓN BÁSICA	Mujer	35.0	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	EDUCACIÓN BÁSICA					1° Convocatoria	1° Convocatoria	UNA SESIÓN	DEFINITIVO															ARCHIVO DEFINITIVO	enero	santa ana
13/1/2025	Santa Ana	P.G.R.	Orientaciones/Asesorías				Familiar-->Relación y comunicación del grupo familiar	Mujer	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	EDUCACIÓN BÁSICA																																enero	santa ana
13/1/2025	Santa Ana	S/P	Orientaciones/Asesorías				Patrimonial-->Otros	Hombre	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	EDUCACIÓN BÁSICA																																enero	santa ana
13/1/2025	El Congo	S/P	Ingresos a Mediación			45-UMYC-01-25	Patrimonial-->Otros	Mujer	De 12 a menor de 18 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	EDUCACIÓN BÁSICA													1° Convocatoria																			enero	santa ana
13/1/2025	Santa Ana	S/P	Ingresos a Mediación			46-UMYC-01-25	Patrimonial-->Otros	Mujer	De 60 a más	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	EDUCACIÓN BÁSICA													1° Convocatoria																			enero	santa ana
13/1/2025	Santa Ana	P.G.R.	Orientaciones/Asesorías				Niñez y adolescencia-->Régimen de relación y trato	Hombre	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	EDUCACIÓN BÁSICA																																enero	santa ana
13/1/2025	La Libertad	S/P	Orientaciones/Asesorías				Patrimonial-->Otros	Mujer	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	CASADO/A	N/E																																enero	santa ana
13/1/2025	Santa Ana	S/P	Ingresos a Mediación			47-UMYC-01-25	Patrimonial-->Otros	Mujer	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	EDUCACIÓN BÁSICA													1° Convocatoria																			enero	santa ana
13/1/2025	Santa Ana	S/P	Orientaciones/Asesorías				Patrimonial-->Deuda	Hombre	De 60 a más	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	UNIVERSITARIO																																enero	santa ana
13/1/2025	Santa Ana	S/P	Reapertura de Mediación		274-UMYC-01-23		Niñez y adolescencia-->Régimen de relación y trato	Hombre	De 18 a menor de 35 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	EDUCACIÓN BÁSICA													1° Convocatoria																			enero	santa ana
13/1/2025	Santa Ana	S/P	Ingresos a Mediación			48-UMYC-01-25	Patrimonial-->Deuda	Hombre	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	BACHILLERATO													1° Convocatoria																			enero	santa ana
13/1/2025	Santa Ana	S/P	Ingresos a Mediación			49-UMYC-01-25	Convivencia-->Vecinal	Hombre	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	BACHILLERATO													1° Convocatoria																			enero	santa ana
13/1/2025	Santa Ana	S/P	Reapertura de Mediación		1168-UMYC-01-24		Familiar-->Cuidado personal de la persona adulta mayor	Mujer	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	UNIVERSITARIO													1° Convocatoria																			enero	santa ana
13/1/2025	EL PORVENIR	S/P	Ingresos a Mediación			50-UMYC-01-25	Niñez y adolescencia-->Otros	Mujer	De 18 a menor de 35 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	EDUCACIÓN BÁSICA													1° Convocatoria																			enero	santa ana
13/1/2025	CIUDAD ARCE	S/P	Orientaciones/Asesorías				Patrimonial-->Otros	Hombre	De 18 a menor de 35 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	BACHILLERATO																																enero	santa ana
14/1/2025	SONSONATE	S/P	Reapertura de Mediación		606-UMYC-01-22		Patrimonial-->Incumplimiento de contrato o de venta	Mujer	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	CASADO/A	BACHILLERATO													1° Convocatoria																			enero	santa ana
14/1/2025	El Congo	S/P	Ingresos a Mediación			51-UMYC-0-25	Niñez y adolescencia-->Cuidado personal	Hombre	De 18 a menor de 35 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	BACHILLERATO													1° Convocatoria																			enero	santa ana
14/1/2025	Santa Ana	S/P	Orientaciones/Asesorías				Patrimonial-->Otros	Mujer	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	EDUCACIÓN BÁSICA																																enero	santa ana
14/1/2025	Santa Ana	S/P	Orientaciones/Asesorías				Niñez y adolescencia-->Régimen de relación y trato	Hombre	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	CASADO/A	TÉCNICO																																enero	santa ana
14/1/2025	Santa Ana	S/P	Orientaciones/Asesorías				Niñez y adolescencia-->Cuidado personal	Hombre	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	CASADO/A	TÉCNICO																																enero	santa ana
15/1/2025	Santa Ana	S/P	Ingresos a Mediación			52-UMYC-01-25	Niñez y adolescencia-->Cuidado personal	Mujer	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	CASADO/A	BACHILLERATO													1° Convocatoria																			enero	santa ana
15/1/2025	Santa Ana	S/P	Ingresos a Mediación			53-UMYC-01-25	Patrimonial-->Deuda	Hombre	De 18 a menor de 35 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	BACHILLERATO													1° Convocatoria																			enero	santa ana
15/1/2025	Santa Ana	S/P	Ingresos a Mediación			54-UMYC-01-25	Patrimonial-->Deuda	Mujer	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	EDUCACIÓN BÁSICA													1° Convocatoria																			enero	santa ana
15/1/2025	Santa Ana	S/P	Ingresos a Mediación			55-UMYC-01-25	Patrimonial-->Incumplimiento de contrato o de venta	Hombre	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	CASADO/A	TÉCNICO													1° Convocatoria																			enero	santa ana
15/1/2025	Santa Ana	Otros	Orientaciones/Asesorías				Niñez y adolescencia-->Cuidado personal	Mujer	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	BACHILLERATO																																enero	santa ana
15/1/2025	Chalchuapa	Juzgados	Orientaciones/Asesorías				Niñez y adolescencia-->Régimen de relación y trato	Hombre	De 18 a menor de 35 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	EDUCACIÓN BÁSICA																																enero	santa ana
15/1/2025	Santa Ana	Otros	Orientaciones/Asesorías				Niñez y adolescencia-->Cuidado personal	Hombre	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	EDUCACIÓN BÁSICA																																enero	santa ana
16/1/2025	Chalchuapa	S/P	Reapertura de Mediación		928-UMYC-01-24		Patrimonial-->Deuda	Hombre	De 18 a menor de 35 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	BACHILLERATO													1° Convocatoria																			enero	santa ana
16/1/2025	Santa Ana	S/P	Ingresos a Mediación			56-UMYC-01-24	Niñez y adolescencia-->Cuidado personal	Hombre	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	EDUCACIÓN BÁSICA													1° Convocatoria																			enero	santa ana
16/1/2025	Santa Ana	S/P	Ingresos a Mediación			57-UMYC-01-25	Patrimonial-->Linderos	Mujer	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	EDUCACIÓN BÁSICA													1° Convocatoria																			enero	santa ana
16/1/2025	AHUACHAPAN	S/P	Reapertura de Mediación		1298-UMYC-01-24		Niñez y adolescencia-->Régimen de relación y trato	Mujer	De 18 a menor de 35 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	BACHILLERATO													1° Convocatoria																			enero	santa ana
17/1/2025	Santa Ana	S/P	Ingresos a Mediación			58-UMYC-01-25	Patrimonial-->Deuda	Hombre	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	CASADO/A	BACHILLERATO													1° Convocatoria																			enero	santa ana
17/1/2025	Santa Ana	Referencia Personal	Orientaciones/Asesorías				Patrimonial-->Deuda	Mujer	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	UNIVERSITARIO																																enero	santa ana
17/1/2025	Metapán	S/P	Reapertura de Mediación		667-UMYC-01-24		Patrimonial-->Deuda	Mujer	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	EDUCACIÓN BÁSICA													1° Convocatoria																			enero	santa ana
17/1/2025	Santa Ana	S/P	Ingresos a Mediación			59-UMYC-01-25	Patrimonial-->Deuda	Hombre	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	UNIVERSITARIO													1° Convocatoria																			enero	santa ana
17/1/2025	Santa Ana	S/P	Ingresos a Mediación			60-UMYC-01-25	Patrimonial-->Deuda	Hombre	De 18 a menor de 35 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	CASADO/A	UNIVERSITARIO													1° Convocatoria																			enero	santa ana
17/1/2025	Santa Ana	S/P	Orientaciones/Asesorías				Patrimonial-->Otros	Mujer	De 18 a menor de 35 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	BACHILLERATO																																enero	santa ana
17/1/2025	Santa Ana	S/P	Ingresos a Mediación			61-UMYC-01-25	Patrimonial-->Incumplimiento de contrato o de venta	Hombre	De 18 a menor de 35 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	EDUCACIÓN BÁSICA													1° Convocatoria																			enero	santa ana
20/1/2025	Santa Ana	S/P	Ingresos a Mediación			62-UMYC-01-25	Patrimonial-->Deuda	Hombre	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	CASADO/A	EDUCACIÓN BÁSICA													1° Convocatoria																			enero	santa ana
20/1/2025	Santa Ana	S/P	Ingresos a Mediación			63-UMYC-01-25	Patrimonial-->Deuda	Hombre	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	CASADO/A	EDUCACIÓN BÁSICA													1° Convocatoria																			enero	santa ana
20/1/2025	Santa Ana	S/P	Ingresos a Mediación			64-UMYC-01-25	Patrimonial-->Otros	Hombre	De 35 a menor de 60 años	Heterosexual	Ninguna	No se identifica	Salvadoreña	CASADO/A	EDUCACIÓN BÁSICA													1° Convocatoria																			enero	santa ana
20/1/2025	Santa Ana	S/P	Orientaciones/Asesorías				Patrimonial-->Otros	Hombre	De 60 a más	Heterosexual	Ninguna	No se identifica	Salvadoreña	SOLTERO/A	EDUCACIÓN BÁSICA																																enero	santa ana
